Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	library
prerank	Selenoamino Acid Metabolism R-HSA-2408522	0.3558680065776946	0.9934920601218132	0.5175175175175175	0.8412505568586517	1.0	26/112	26.02%	RPL15;RPL22L1;RPL39L;MRPL13;RPL30;RPS8;RPL10L;RPS21;PAPSS1;RPL9;RPS13;RPL6;RARS1;RPL36AL;RPL34;RPL19;RPL7;RPL4;RPS19;RPL29;PAPSS2;RPL11;AIMP1;INMT;RPS12;SARS1	Reactome_2022
prerank	Innate Immune System R-HSA-168249	0.3343616532704761	0.9918618893936827	0.572	0.8436061081324701	1.0	251/1008	25.87%	NKIRAS1;ATP8A1;GCA;EEA1;ASAH1;PKN2;BCL10;OLFM4;NFKBIA;NOD1;IQGAP2;TLR6;CAPZA2;CD53;HPSE;CD55;GYG1;ANO6;COMMD3;CR2;CAND1;MYO10;CPNE3;CD47;PIK3CA;PTPRC;BCL2;PLAC8;RAP2B;MEF2C;TXK;QPCT;NCKAP1;CDK13;RO60;UBE2D1;PTPRB;AGA;YES1;MEF2A;CREB1;PTX3;PPP3CA;PSMA6;XRCC5;DYNC1LI1;VAV3;CASP4;UBA3;PSMD14;SERPINB12;UBE2D2;ITGAV;CALML5;GDNF;POLR1D;PSME4;PSMD12;CYLD;DIAPH1;CYSTM1;HEBP2;CTSC;DHX36;UBE2N;VNN1;CFHR1;SOS1;PIK3C3;FYN;PSMD4;MRE11;IFNA8;RAB10;PLAU;LAMTOR3;ATP6V1C1;FOLR3;CD36;AHCYL1;HERC5;ABI2;UBE2D3;POLR3G;PSMD5;SNAP25;SCAMP1;RAP1B;LRRC7;RIPK2;ATP6V1H;FGA;CD33;ARHGEF7;ITPR2;MAP2K3;S100P;ACP3;PRKACB;USP14;QSOX1;TAB2;CFHR5;EEF1A1;DOK3;CD44;PLD2;IRAK4;SERPINB6;PA2G4;NHLRC3;POTEF;JUN;PELI2;TEC;KCNH8;SDCBP;SUGT1;STOM;TRIM32;AGL;IL1B;ATG12;RHOF;COLEC10;APP;PTPN11;PSMB11;RASGRP2;CKAP4;FRK;TANK;TRAF3;DHX9;RAB27A;DNAJC3;RCAN1;ARSB;MALT1;CD58;CFHR2;STING1;RAB6A;PIKFYVE;CHAMP1;CMTM6;PGM1;RIPK1;BPIFB1;IKBKB;REG3A;HSPA6;ADGRE5;LPCAT1;WASF3;NCF4;CXCL1;MAPK10;POLR2H;MYO5A;AIFM2;ATOX1;RAB37;TOMM70;TLR2;TRIM56;IRAG2;OTUD5;RAB9B;ATP6V0A1;GSDME;PSMA2;STK10;MAP3K1;MANBA;CXCR2;CD59;CYFIP2;UBE2K;ITGAX;HSP90AB1;DUSP4;ARHGAP45;CDC34;GAB2;ATP6V1E1;CASP2;MUC20;TNFAIP3;CASP8;CD93;KCMF1;PDPK1;LY86;WIPF3;CAP1;SLCO4C1;TXN2;AKR1C1;CPNE2;TOLLIP;FOS;PTGES2;IFIH1;CLU;IRAK2;TCIRG1;PRSS3;CGAS;CXCR1;ATP6V1A;IFI16;TMED7-TICAM2;PDZD2;PSMC1;MUC17;FAF2;GUSB;RNF216;GOLGA7;CD180;COPB1;PLPP4;PANX1;ACTG1;TIFA;TNFAIP6;HEXB;BST1;TRIM21;PDXK;DEFB136;CTNNB1;PRCP;IFNA21;MYD88;TRIM4;LYN;WASL;HMOX2;PADI2;ACTR3;TRAF6;PCBP2;MGST1;HSPA8;CPB2;IDH1;PAFAH1B2;MUC12;IST1	Reactome_2022
prerank	Organelle Biogenesis And Maintenance R-HSA-1852241	0.3391472253791005	0.9820336840858885	0.586	0.8437459304846343	1.0	76/268	25.77%	TBL1XR1;BBS7;TFB1M;BBS12;PLK4;DYNLT5;WDR19;DMAC2L;MEF2C;CREB1;DCTN1;DYNC2H1;NCOA2;LIN9;CCT5;GDNF;ARL6;TUBB4A;ARL13B;BBS10;DYNLRB2;DYNC2I1;SIRT5;CEP63;HDAC3;CAMK4;PRKAG2;SCLT1;EXOC1;MTX2;AKAP9;ALAS1;YWHAG;CHD9;CENPJ;IFT74;NEDD1;ATP5MG;ATP5F1C;HAUS6;CEP135;CSNK1D;CYS1;PCM1;IFT140;CYCS;DYNC1I2;CC2D2A;SMOX;IFT27;ATP5PF;IDH2;PPARGC1B;PPARA;PPARGC1A;EXOC3;TWNK;NCOR1;PTGES2;KIF3A;CEP164;MKKS;EXOC2;NUDT19;PRKAG3;PCNT;CDK1;IFT46;GABPA;RAB11A;KIF24;PDE6D;DCTN2;CRTC3;IFT172;IFT57	Reactome_2022
prerank	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706	0.347132069233694	0.9758621758242887	0.5675675675675675	0.8438504493917138	1.0	21/108	24.00%	RPL15;RPL22L1;RPL39L;MRPL13;RPL30;RPS8;RPL10L;RPS21;RPL9;EIF3H;RPS13;RPL6;EIF5B;RPL36AL;RPL34;RPL19;RPL7;RPL4;RPS19;RPL29;RPL11	Reactome_2022
prerank	RNA Polymerase II Transcription R-HSA-73857	0.3285834974835884	0.9770818817750039	0.667	0.8440892966523446	1.0	380/1294	28.67%	TBL1XR1;YAF2;CAV1;CBX3;CCN2;ZNF804B;CNOT2;RNGTT;KCTD1;PRMT6;HNF4G;PGR;NEDD4L;PIP4K2A;COMMD3-BMI1;CDK6;THRB;GRIN2A;RBPJ;ELL2;ANAPC4;SLU7;TP53INP1;CAMK2D;MED4;PMAIP1;MEF2C;PRDM1;SOX2;CDK13;FIP1L1;ZNF704;UBE2D1;AREG;ESR2;PITX2;YES1;MDM2;MLLT3;FBXW7;CREB1;ZNF521;SNAPC3;RICTOR;PSMA6;ZNF860;ELF2;ZNF655;PSMD14;CITED2;SMAD4;HSPD1;ITGBL1;GDNF;NFYC;SMYD2;DYRK2;THOC7;PCGF5;INTS12;PSME4;PSMD12;EPC1;ESRRG;KDM5B;HEY1;INTS6;CDC25C;ACTL6A;TRPC3;ZNF791;PLK2;ZNF606;MMP13;PHAX;FOXO3;ZNF320;TAF2;ICE1;PTEN;GRIN2B;PRKAA1;PIDD1;SIRT1;PSMD4;MRE11;NUDT21;CNOT7;BCL2L14;LAMTOR3;ELOC;H2AZ1;ZNF77;TFAP2A;CRH;RARB;UBE2D3;PSMD5;POU4F2;ITGA5;ZNF587;BRPF3;INTS9;MSX2;HDAC3;COX18;CAMK4;HEY2;MYB;SOCS4;AKT1;STAT1;E2F7;HDAC2;OPRM1;CRADD;SNAPC4;NKX3-2;RORA;PRMT5;TSC1;CTLA4;PRKAG2;WWP1;TFDP2;DEK;ZNF343;RARA;POU4F1;NKX2-5;TWIST1;NR2C2;YWHAZ;FBXO32;GLI3;ING3;ITGA4;MNAT1;PAX5;ZNF273;CCNH;LDB2;ZNF490;YEATS4;MED23;LAMTOR5;PPP1R13L;GRIA2;GTF2H4;TEAD2;WWTR1;RBBP5;YWHAG;TGIF1;JUN;CENPJ;SNRPG;JMY;PPP2R5C;ZNF599;RRAGA;ZNF710;COL1A1;STUB1;EHMT2;PRELID3A;RRAGD;PTPN11;PSMB11;SUZ12;ZNF248;NABP1;DNA2;RHEB;ZNF717;TFAP2B;EIF4A3;TNFRSF10C;ZNF775;SATB2;GPAM;MTA2;GTF2A2;CDKN2A;TP63;ZNF621;RAD50;CSF2;YWHAQ;ZNF701;NCOR2;KAT6A;TCF12;LMO2;COX7C;RRM2;PMS2;TCF7L1;INTS11;GTF2H2;KAT5;CPSF2;POLR2H;AIFM2;LIFR;ZNF641;POU2F1;ZNF75D;ZNF692;ARID2;RUNX2;ZNF681;AFF4;NR1D2;BARD1;CAMK2G;HDAC9;CNOT6L;CYCS;CSTF2T;FANCC;GADD45A;SESN1;RBBP8;SKP2;CCNA2;MED7;PSMA2;EZH2;IFNG;BTG2;HDAC7;SNAPC1;PPARGC1B;RNF111;STEAP3;PPARA;TSC2;INTS1;ZNF771;ZNF441;THOC1;PPARG;PPARGC1A;CASP2;ZNF496;COX16;ERCC3;COX6C;ZNF433;NR1H4;SRSF6;SESN3;TFDP1;CSNK2A2;PDPK1;GAD2;IHH;ZNF205;TXN2;USP7;HIPK1;RRAGC;ARID3A;NCOR1;ZKSCAN1;POLR2D;FOS;MLLT1;NOP2;NOTCH1;MSH2;ANAPC16;ZFP1;RFC2;CHD3;HDAC8;TNFRSF10A;EED;ZNF431;INTS4;UBE2E1;POU2F2;FYTTD1;ZNF706;PDZD2;PSMC1;EHMT1;NRBF2;ZNF213;TJP1;THOC2;PVALB;ZNF333;PML;TGFA;NR1I2;SARNP;ZNF287;SUPT16H;CAMK2B;PRKAG3;YAP1;ZNF777;CCNG2;ESRRB;FOXO1;TRIM33;MED30;CCND2;PHC3;MOV10;CDK1;ZNF558;GATA3;NFE2;NR5A2;MED6;PRR5;NR3C1;SMAD1;RORC;NR1I3;ZNF799;PTPN1;CTNNB1;E2F6;ZNF664;PHC1;ERBB2;ZFP14;ZNF79;GTF2A1;DDB2;MYL9;ZNF785;NOTCH2;NDRG1;SRSF5;GAD1;ZNF17;ZNF101;ZNF75A;TAF15;CCNA1;ZNF3;NCBP2;CDK5R1;RRAD;ZNF529;PCF11;ZFP69;CDC16;BCL6;ZNF567;LEF1;CDC7;PSMD6;TFAP2D;SETD1B;ZNF583;CNOT10;TAF5;MAML3;GNPDA1;OPRK1;CPSF7;PCBP4;CNOT6;ZNF100;RUNX3;SST;RSPO3;BANP;ZNF790;ZNF746;NR4A2;CCNG1;ATAD2;RBBP7	Reactome_2022
prerank	Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	0.34691260774934385	0.9693556623974258	0.5837512537612839	0.8445229996249654	1.0	23/110	22.82%	RPL15;RPL22L1;RPL39L;MRPL13;RPL30;UPF2;RPS8;RPL10L;RPS21;SMG7;RPL9;RPS13;RPL6;UPF3A;EIF4A3;RPL36AL;RPL34;RPL19;RPL7;RPL4;PABPC1;RPS19;RPL29	Reactome_2022
prerank	Mitotic Metaphase And Anaphase R-HSA-2555396	0.3422354681546155	0.9899829285335402	0.545	0.8470687965421858	1.0	68/228	29.02%	CHMP2B;CHMP4C;VRK2;AHCTF1;DYNC1I1;ANAPC4;UBE2D1;PSMA6;DYNC1LI1;PSMD14;PSME4;PSMD12;PDS5A;PPP2R5E;CENPN;TUBB4A;PSMD4;NDC80;PSMD5;RCC1;SGO1;ITGB3BP;XPO1;TUBA3C;CENPU;SPAST;VPS4A;PTTG1;SEC13;PPP2R5C;PSMB11;SMC3;CENPE;SGO2;KIF2A;TUBB8;TUBB2A;FBXO5;SMC1A;DYNC1I2;CENPF;NDC1;PSMA2;NUP54;ANAPC16;HDAC8;UBE2E1;MAD2L1;ZWINT;PSMC1;NDEL1;CHMP7;LMNA;CC2D1B;CENPH;CDK1;SKA1;CHMP6;IST1;PAFAH1B1;TUBB3;CDC16;PSMD6;WAPL;DYNC1H1;RAD21;PSMC4;TUBAL3	Reactome_2022
prerank	Protein Localization R-HSA-9609507	0.3398362190432969	0.9738149474323957	0.5745745745745746	0.8473392685060493	1.0	36/155	22.13%	PEX2;IDE;SYCP2;SLC25A13;UBE2D1;UBE2D2;HSPD1;CHCHD4;ABCD3;PEX13;UBE2D3;TIMM10B;CHCHD5;SERP1;AMACR;CMC2;PEX3;MTX2;ATAD1;ABCD2;GRPEL2;APP;HSD17B4;ACOX3;COX17;TOMM70;PITRM1;DHRS4;SEC61G;EHHADH;ACOT8;ACOX1;PEX7;PECR;ACOT4;GRPEL1	Reactome_2022
prerank	Generic Transcription Pathway R-HSA-212436	0.3232763904253004	0.9605199120428088	0.775	0.8486125920955266	1.0	342/1174	28.67%	TBL1XR1;YAF2;CAV1;CBX3;CCN2;ZNF804B;CNOT2;KCTD1;PRMT6;HNF4G;PGR;NEDD4L;PIP4K2A;COMMD3-BMI1;CDK6;THRB;GRIN2A;RBPJ;ANAPC4;TP53INP1;CAMK2D;MED4;PMAIP1;MEF2C;PRDM1;SOX2;CDK13;ZNF704;UBE2D1;AREG;ESR2;PITX2;YES1;MDM2;FBXW7;CREB1;ZNF521;RICTOR;PSMA6;ZNF860;ELF2;ZNF655;PSMD14;CITED2;SMAD4;HSPD1;ITGBL1;GDNF;NFYC;SMYD2;DYRK2;PCGF5;PSME4;PSMD12;EPC1;ESRRG;KDM5B;HEY1;CDC25C;ACTL6A;TRPC3;ZNF791;PLK2;ZNF606;MMP13;FOXO3;ZNF320;TAF2;PTEN;GRIN2B;PRKAA1;PIDD1;SIRT1;PSMD4;MRE11;CNOT7;BCL2L14;LAMTOR3;ELOC;H2AZ1;ZNF77;TFAP2A;CRH;RARB;UBE2D3;PSMD5;POU4F2;ITGA5;ZNF587;BRPF3;MSX2;HDAC3;COX18;CAMK4;HEY2;MYB;SOCS4;AKT1;STAT1;E2F7;HDAC2;OPRM1;CRADD;NKX3-2;RORA;PRMT5;TSC1;CTLA4;PRKAG2;WWP1;TFDP2;DEK;ZNF343;RARA;POU4F1;NKX2-5;TWIST1;NR2C2;YWHAZ;FBXO32;GLI3;ING3;ITGA4;MNAT1;PAX5;ZNF273;CCNH;LDB2;ZNF490;YEATS4;MED23;LAMTOR5;PPP1R13L;GRIA2;GTF2H4;TEAD2;WWTR1;RBBP5;YWHAG;TGIF1;JUN;CENPJ;JMY;PPP2R5C;ZNF599;RRAGA;ZNF710;COL1A1;STUB1;EHMT2;PRELID3A;RRAGD;PTPN11;PSMB11;SUZ12;ZNF248;DNA2;RHEB;ZNF717;TFAP2B;TNFRSF10C;ZNF775;SATB2;GPAM;MTA2;CDKN2A;TP63;ZNF621;RAD50;CSF2;YWHAQ;ZNF701;NCOR2;KAT6A;TCF12;LMO2;COX7C;RRM2;PMS2;TCF7L1;GTF2H2;KAT5;POLR2H;AIFM2;LIFR;ZNF641;ZNF75D;ZNF692;ARID2;RUNX2;ZNF681;NR1D2;BARD1;CAMK2G;HDAC9;CNOT6L;CYCS;FANCC;GADD45A;SESN1;RBBP8;SKP2;CCNA2;MED7;PSMA2;EZH2;IFNG;BTG2;HDAC7;PPARGC1B;RNF111;STEAP3;PPARA;TSC2;ZNF771;ZNF441;PPARG;PPARGC1A;CASP2;ZNF496;COX16;ERCC3;COX6C;ZNF433;NR1H4;SESN3;TFDP1;CSNK2A2;PDPK1;GAD2;IHH;ZNF205;TXN2;USP7;HIPK1;RRAGC;ARID3A;NCOR1;ZKSCAN1;POLR2D;FOS;NOP2;NOTCH1;MSH2;ANAPC16;ZFP1;RFC2;CHD3;HDAC8;TNFRSF10A;EED;ZNF431;UBE2E1;ZNF706;PDZD2;PSMC1;EHMT1;NRBF2;ZNF213;TJP1;PVALB;ZNF333;PML;TGFA;NR1I2;ZNF287;SUPT16H;CAMK2B;PRKAG3;YAP1;ZNF777;CCNG2;ESRRB;FOXO1;TRIM33;MED30;CCND2;PHC3;MOV10;CDK1;ZNF558;GATA3;NFE2;NR5A2;MED6;PRR5;NR3C1;SMAD1;RORC;NR1I3;ZNF799;PTPN1;CTNNB1;E2F6;ZNF664;PHC1;ERBB2;ZFP14;ZNF79;DDB2;MYL9;ZNF785;NOTCH2;NDRG1;GAD1;ZNF17;ZNF101;ZNF75A;TAF15;CCNA1;ZNF3;CDK5R1;RRAD;ZNF529;ZFP69;CDC16;BCL6;ZNF567;LEF1;CDC7;PSMD6;TFAP2D;SETD1B;ZNF583;CNOT10;TAF5;MAML3;GNPDA1;OPRK1;PCBP4;CNOT6;ZNF100;RUNX3;SST;RSPO3;BANP;ZNF790;ZNF746;NR4A2;CCNG1;ATAD2;RBBP7	Reactome_2022
prerank	Mitotic Anaphase R-HSA-68882	0.3397110272811085	0.9821904923512758	0.57	0.8488415061013682	1.0	67/227	29.02%	CHMP2B;CHMP4C;VRK2;AHCTF1;DYNC1I1;ANAPC4;UBE2D1;PSMA6;DYNC1LI1;PSMD14;PSME4;PSMD12;PDS5A;PPP2R5E;CENPN;TUBB4A;PSMD4;NDC80;PSMD5;RCC1;SGO1;ITGB3BP;XPO1;TUBA3C;CENPU;SPAST;VPS4A;PTTG1;SEC13;PPP2R5C;PSMB11;SMC3;CENPE;SGO2;KIF2A;TUBB8;TUBB2A;SMC1A;DYNC1I2;CENPF;NDC1;PSMA2;NUP54;ANAPC16;HDAC8;UBE2E1;MAD2L1;ZWINT;PSMC1;NDEL1;CHMP7;LMNA;CC2D1B;CENPH;CDK1;SKA1;CHMP6;IST1;PAFAH1B1;TUBB3;CDC16;PSMD6;WAPL;DYNC1H1;RAD21;PSMC4;TUBAL3	Reactome_2022
prerank	Metabolism Of Carbohydrates R-HSA-71387	0.33342845924287967	0.9695124602987667	0.593	0.8493227530364761	1.0	70/276	24.40%	B3GALT1;HPSE;GYG1;GNPDA2;TPR;SLC25A13;ST3GAL6;NDST3;SDC1;PGM2L1;ENO2;B3GAT2;B4GALT6;EXT1;FUT9;GPC6;FUT6;DCN;CHST9;PPP1R3C;MDH1;PRKACB;CHST3;HS3ST1;CD44;DSE;G6PC3;SEC13;PAPSS1;AGL;CHSY1;GPC5;PFKP;HS3ST5;RPE;ARSB;PFKFB3;CHORDC1;PHKA2;B3GNT4;PGM1;LUM;SDC4;BPGM;PCNX4;XYLT2;HS6ST1;PCK2;HYAL2;PFKFB2;UGP2;NDC1;MANBA;GLCE;NUP54;PFKM;DSEL;PROC;SPAM1;NUP42;GBE1;XYLB;SORD;NDST4;GUSB;PAPSS2;CHST15;HEXB;HS6ST3;GALT	Reactome_2022
prerank	Cell Cycle R-HSA-1640170	0.33481218245190547	0.9844161995450706	0.582	0.8499926966714978	1.0	180/643	28.15%	MZT1;BORA;E2F3;NIPBL;CHMP2B;CHMP4C;VRK2;CDK6;SMARCA5;PLK4;NCAPG;AHCTF1;DYNC1I1;ANAPC4;HJURP;SYCP2;GINS2;TPR;UBE2D1;SHQ1;GORASP2;TERF1;MDM2;NEK7;PSMA6;DYNC1LI1;DCTN1;LIN9;PSMD14;USO1;PRIM2;ORC4;NEK9;SYNE1;LPIN2;PSME4;PSMD12;CDC25C;PRDM9;PDS5A;UBE2N;PPP2R5E;CENPN;SYNE2;TUBB4A;PSMD4;SYCP1;MRE11;H2AZ1;NDC80;PSMD5;RCC1;CEP63;SGO1;AKT1;MCM3;ESCO2;ITGB3BP;XPO1;RAB33B;ARPP19;TFDP2;PPP1R12A;TUBA3C;YWHAZ;AKAP9;FBXL7;CENPU;MNAT1;CCNH;YWHAG;CENPW;SPAST;POLD3;VPS4A;CENPJ;PTTG1;SEC13;POLD2;PPP2R5C;LPIN1;GMNN;NEDD1;PSMB11;DHFR;SMC3;DNA2;CENPE;HAUS6;CEP135;SLC19A1;CDKN2A;RAD50;YWHAQ;CSNK1D;SGO2;PCM1;ORC6;MSH4;RRM2;KIF2A;PTK6;KAT5;MAU2;POLR2H;TUBB8;TUBB2A;POLD4;BARD1;FBXO5;SMC1A;RBBP8;DYNC1I2;SKP2;CCNA2;MCM6;DBF4;PHLDA1;CENPF;NDC1;PSMA2;NUP54;HSP90AB1;POLE2;UBE2V2;TFDP1;CSNK2A2;NUP42;BRCC3;ESCO1;TEX12;POLR2D;ANAPC16;RFC2;HDAC8;TUBGCP3;UBE2E1;MAD2L1;MZT2A;ZWINT;ORC3;JAK2;PSMC1;CEP164;NCAPD3;GINS4;NDEL1;PCNT;CHMP7;NSD2;LMNA;CC2D1B;CCND2;CENPH;CDK1;E2F6;LYN;DCTN2;ORC5;SKA1;CHMP6;IST1;PPP1R12B;PAFAH1B1;CCNA1;RRAD;ABRAXAS1;TUBB3;CDC16;DIDO1;RNF168;CARD16;CDC7;PSMD6;ACD;WAPL;CKS1B;PCBP4;DYNC1H1;MCM7	Reactome_2022
prerank	TCF Dependent Signaling In Response To WNT R-HSA-201681	0.33789184045477016	0.9703129690073345	0.5995995995995996	0.8513061073028847	1.0	34/196	16.91%	CAV1;RSPO2;DKK2;SFRP2;SOX2;PSMA6;CXXC4;PSMD14;PSME4;PSMD12;PPP2R5E;PSMD4;LGR4;FZD6;H2AZ1;PSMD5;CTBP1;AKT1;XPO1;TLE3;YWHAZ;FZD1;TRRAP;RBBP5;DACT1;PPP2R5C;PSMB11;PIP5K1B;TNKS2;USP34;TCF7L1;KAT5;TLE1;CCDC88C	Reactome_2022
prerank	Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226	0.3343145869921984	0.9511076394433555	0.637	0.852738360796119	1.0	42/177	26.61%	RPL15;RPL22L1;RPL39L;MRPL13;RPL30;NIP7;NOC4L;RPS8;EXOSC9;RPP38;TEX10;RPL10L;RPS21;UTP15;UTP25;RPL9;RPS13;RPL6;NOL11;CSNK1D;KRR1;TBL3;RPP25;RPL36AL;RPL34;DDX52;RPL19;RPL7;WDR46;RPL4;RPS19;RPL29;RIOK1;RPL11;NOP58;WDR12;DCAF13;IMP4;RPS12;EMG1;DDX56;LAS1L	Reactome_2022
prerank	Platelet Activation, Signaling And Aggregation R-HSA-76002	0.33916206756449996	0.9825677563786415	0.552	0.8527828412843532	1.0	55/249	21.14%	GTPBP2;GNG12;GNB4;CD109;P2RY1;FAM3C;PIK3CA;TRPC6;VAV3;OLA1;VEGFC;DGKB;DGKH;TRPC3;F13A1;SOS1;FN1;FYN;CD36;PLA2G4A;RAB27B;BRPF3;RAP1B;IGF2;GNG2;FGA;AKT1;ITPR2;QSOX1;TGFB2;YWHAZ;ABCC4;PIK3R5;DGKG;GP9;VTI1B;GNG3;APP;PTPN11;RASGRP2;PIKFYVE;APLP2;THPO;PHACTR2;GNG5;ARRB2;LEFTY2;TMX3;GAS6;RAPGEF3;CYB5R1;PDPK1;CAP1;ALB;CLU	Reactome_2022
prerank	Metabolism Of RNA R-HSA-8953854	0.3350602284780051	0.9850798922413492	0.58	0.8527971892520803	1.0	183/652	28.25%	RPL15;PRPF40A;RPL22L1;CNOT2;RNGTT;LSM8;TFB1M;HNRNPA3;ELAVL1;RPL39L;SLU7;MRPL13;WBP4;TPR;FIP1L1;TRMT10C;PSMA6;LIN9;PSMD14;RPL30;CRNKL1;XPOT;THOC7;PLRG1;PSME4;PSMD12;HNRNPA2B1;NIP7;ELAVL2;UPF2;NOC4L;SF3B1;PHAX;PSMD4;NUDT21;CNOT7;GCFC2;RPS8;EXOSC9;PSMD5;ADAT2;USP39;IGF2;RPP38;AKT1;DDX5;TEX10;XPO1;PRMT5;DDX23;METTL1;CD44;YWHAZ;MNAT1;CCNH;IGF2BP2;RPL10L;RPS21;GTF2H4;PPIL6;SUGP1;POTEF;UTP15;TRMT13;PRPF38A;SNRPG;SEC13;SMG7;TSEN15;PAN3;HNRNPK;TYW5;UTP25;METTL14;GEMIN5;RPL9;PPIL3;PSMB11;RPS13;SF3B6;HNRNPD;TRMT10A;DHX9;RPL6;UPF3A;EIF4A3;SNRNP27;TSEN34;TRDMT1;NOL11;ADARB1;CSNK1D;PRPF3;KRR1;ALKBH8;GTF2H2;TBL3;CPSF2;NXF1;CDKAL1;POLR2H;SNRPN;DDX6;PRPF4;APOBEC2;RPP25;RPL36AL;NAT10;CNOT6L;DCP2;RPL34;CDC5L;CSTF2T;CCAR1;NDC1;PSMA2;LSM5;TRMT5;NUP54;DDX52;THOC1;RNPC3;ERCC3;RBM22;SRSF6;MRM2;NUP42;RPL19;RPL7;WDR46;POLR2D;SNRPA1;NOP2;TRMT61A;RPL4;ZCRB1;PABPC1;FYTTD1;QTRT2;PSMC1;RPS19;THOC2;RPL29;RIOK1;SARNP;APOBEC4;CWC27;RPL11;METTL3;SF1;NOP58;EDC4;WDR12;DCAF13;XRN1;IMP4;RPS12;THADA;TRMU;PCBP2;WDR4;EMG1;HSPA8;SMNDC1;SKIC3;DDX20;SRSF5;DDX56;PUS1;NCBP2;LAS1L;PCF11;RBM5;EIF4G1;MRM3;WDR3;PSMD6;DHX16;CNOT10;CPSF7;CNOT6;GPRC5A;GEMIN7	Reactome_2022
prerank	Influenza Viral RNA Transcription And Replication R-HSA-168273	0.3448381640090522	0.9711427859428353	0.5755755755755756	0.8534199513397696	1.0	27/136	22.82%	RPL15;RPL22L1;GRSF1;RPL39L;MRPL13;TPR;RPL30;RPS8;RPL10L;RPS21;SEC13;RPL9;RPS13;RPL6;DNAJC3;POLR2H;RPL36AL;RPL34;NDC1;NUP54;NUP42;RPL19;RPL7;POLR2D;RPL4;RPS19;RPL29	Reactome_2022
prerank	Clathrin-mediated Endocytosis R-HSA-8856828	0.3383326099200639	0.9606314228499312	0.6236236236236237	0.8535971748020551	1.0	42/139	27.53%	SYT1;RAB5A;ARF6;AREG;SGIP1;STAM;FNBP1L;SH3KBP1;AMPH;SH3GL2;SYT9;PICALM;COPS2;SCARB2;SNAP91;SYT2;CFTR;EPS15L1;HIP1;NEDD8;STAM2;ARRB2;DNAJC6;SNX9;STON2;GAPVD1;HBEGF;COPS6;AGTR1;ADRB2;TGFA;TOR1B;WASL;ACTR3;HSPA8;NECAP1;ITSN2;ARPC2;FZD4;LDLRAP1;EREG;TOR1A	Reactome_2022
prerank	Signaling By WNT R-HSA-195721	0.3283862448652611	0.9565709466504339	0.657	0.8536181385523904	1.0	57/292	19.23%	CAV1;PRKG2;RSPO2;GNG12;GNB4;DKK2;SFRP2;SOX2;PPP3CA;PSMA6;CXXC4;PRKG1;PSMD14;PSME4;PSMD12;WNT16;PPP2R5E;PARD6A;PSMD4;LGR4;WLS;FZD6;H2AZ1;VPS26A;PSMD5;CTBP1;DAAM1;GNG2;AKT1;ITPR2;XPO1;RORA;PLCB1;TLE3;YWHAZ;FZD1;TRRAP;RBBP5;DACT1;PPP2R5C;WNT6;GNG3;PSMB11;PIP5K1B;TNKS2;USP34;TCF7L1;KAT5;TLE1;GNG5;ARRB2;CCDC88C;TMED5;GNAO1;PSMA2;PROC;PORCN	Reactome_2022
prerank	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	0.3295659278615625	0.9550700967822843	0.65	0.8539085633454552	1.0	90/237	35.53%	PRPF40A;LSM8;HNRNPA3;ELAVL1;SLU7;WBP4;TPR;FIP1L1;CRNKL1;THOC7;PLRG1;HNRNPA2B1;ELAVL2;SF3B1;NUDT21;GCFC2;USP39;DDX5;DDX23;PPIL6;SUGP1;PRPF38A;SNRPG;SEC13;HNRNPK;METTL14;PPIL3;SF3B6;HNRNPD;DHX9;EIF4A3;SNRNP27;PRPF3;CPSF2;NXF1;POLR2H;SNRPN;PRPF4;CDC5L;CSTF2T;CCAR1;NDC1;LSM5;NUP54;THOC1;RNPC3;RBM22;SRSF6;NUP42;POLR2D;SNRPA1;ZCRB1;FYTTD1;THOC2;SARNP;CWC27;METTL3;SF1;PCBP2;HSPA8;SMNDC1;SRSF5;NCBP2;PCF11;RBM5;DHX16;CPSF7;SNRPB2;GTF2F1;CHERP;SNRPF;SYMPK;SRSF7;SRSF11;PRPF19;COLEC12;POLR2A;NUP210;ZC3H11A;GLE1;RBM17;ISY1-RAB43;CPSF1;NUP93;DDX46;PPIE;PQBP1;SNRNP25;PRPF31;ZMAT5	Reactome_2022
prerank	Interleukin-1 Family Signaling R-HSA-446652	0.3360080170124423	0.9574955663854408	0.6006006006006006	0.855187405794808	1.0	26/151	13.61%	NKIRAS1;NFKBIA;NOD1;IL1RL2;PSMA6;PSMD14;PSME4;PSMD12;UBE2N;PSMD4;PSMD5;RIPK2;USP14;PTPN14;TAB2;IRAK4;PELI2;PTPN13;PTPN5;IL1B;IL1R1;APP;PTPN11;PSMB11;IL18R1;TANK	Reactome_2022
