dataset	offset_bp	p_in_nuc	denom
GM12878	1313	0.508117290541442	1512232
GM12878	1314	0.5071964355529597	1512126
GM12878	1315	0.5063087108852325	1512027
GM12878	1316	0.5054417732592266	1511912
GM12878	1317	0.5046097023280776	1511820
GM12878	1318	0.5037977002565126	1511712
GM12878	1319	0.5030252689347865	1511621
GM12878	1320	0.5023189059207078	1511511
GM12878	1321	0.5016424776575276	1511424
GM12878	1322	0.501018239722254	1511314
GM12878	1323	0.5004314321237302	1511222
GM12878	1324	0.49989907870449424	1511123
GM12878	1325	0.4993845267800243	1511036
GM12878	1326	0.49895396677443066	1510919
GM12878	1327	0.4985570442374623	1510823
GM12878	1328	0.4982183801049042	1510743
GM12878	1329	0.49793044376556644	1510649
GM12878	1330	0.49772316634828806	1510547
GM12878	1331	0.49752757800092406	1510431
GM12878	1332	0.4973716217627294	1510316
GM12878	1333	0.49726013584683243	1510231
GM12878	1334	0.49717904341871644	1510136
GM12878	1335	0.4970695989589136	1510030
GM12878	1336	0.4970022569119672	1509949
GM12878	1337	0.4969615300560251	1509840
GM12878	1338	0.496968836415879	1509745
GM12878	1339	0.4970096626958977	1509644
GM12878	1340	0.49710368911907465	1509571
GM12878	1341	0.4972284001872047	1509486
GM12878	1342	0.4973972551232183	1509394
GM12878	1343	0.4976168805366131	1509306
GM12878	1344	0.4978863592128203	1509221
GM12878	1345	0.4981912487179643	1509130
GM12878	1346	0.49855680756491105	1509037
GM12878	1347	0.49897946826226147	1508937
GM12878	1348	0.4994259107314165	1508850
GM12878	1349	0.49991284376113726	1508748
GM12878	1350	0.5004563744242486	1508657
GM12878	1351	0.5010591685265333	1508554
GM12878	1352	0.5016668722397524	1508459
GM12878	1353	0.5022912213566347	1508371
GM12878	1354	0.5029314347490231	1508282
GM12878	1355	0.5036141001812962	1508193
GM12878	1356	0.5042878514886486	1508086
GM12878	1357	0.5050020186928922	1507988
GM12878	1358	0.505760709777109	1507876
GM12878	1359	0.506544325182388	1507769
GM12878	1360	0.5073655350223645	1507680
GM12878	1361	0.5082246842037559	1507559
GM12878	1362	0.50912241308697	1507454
GM12878	1363	0.5100320873389677	1507332
GM12878	1364	0.5109948154134847	1507237
GM12878	1365	0.5119496969632935	1507134
GM12878	1366	0.5129408646607323	1507031
GM12878	1367	0.5139448848307964	1506936
GM12878	1368	0.5149850902487193	1506825
GM12878	1369	0.5160099423270872	1506738
GM12878	1370	0.5170533842672715	1506628
GM12878	1371	0.5181266722421075	1506538
GM12878	1372	0.51923478837417	1506439
GM12878	1373	0.5203667603772657	1506344
GM12878	1374	0.521533453893368	1506241
GM12878	1375	0.5227336257685671	1506153
GM12878	1376	0.5239554771292907	1506064
GM12878	1377	0.5251698438098189	1505984
GM12878	1378	0.5263867139434917	1505885
GM12878	1379	0.5275999168148823	1505783
GM12878	1380	0.528816543452361	1505686
GM12878	1381	0.5300138235709063	1505587
GM12878	1382	0.53121549399854	1505500
GM12878	1383	0.5324132407331151	1505397
GM12878	1384	0.5336349498760997	1505284
GM12878	1385	0.5348346189335069	1505179
GM12878	1386	0.5360254579752203	1505076
GM12878	1387	0.5372098602099828	1504989
GM12878	1388	0.5383927227206702	1504891
GM12878	1389	0.5395594316388351	1504783
GM12878	1390	0.5407670794698121	1504661
GM12878	1391	0.541976132375639	1504565
GM12878	1392	0.5431775199454304	1504469
GM12878	1393	0.5443743198525444	1504363
GM12878	1394	0.5455425592552732	1504264
GM12878	1395	0.5466559202378004	1504171
GM12878	1396	0.5477304820738917	1504053
GM12878	1397	0.548800308514217	1503955
GM12878	1398	0.5498461283558288	1503858
GM12878	1399	0.5508915743504792	1503753
GM12878	1400	0.5519212399976947	1503652
GM12878	1401	0.5529304032198663	1503543
GM12878	1402	0.5539255650173971	1503448
GM12878	1403	0.554892721233166	1503335
GM12878	1404	0.5558089648444897	1503227
GM12878	1405	0.5567026044751534	1503109
GM12878	1406	0.5576266532882209	1503021
GM12878	1407	0.5585099560432413	1502931
GM12878	1408	0.5593724782905919	1502826
GM12878	1409	0.5602329877600425	1502729
GM12878	1410	0.5610741943199097	1502629
GM12878	1411	0.5618264612904055	1502523
GM12878	1412	0.5625485381687019	1502422
GM12878	1413	0.563242284642979	1502310
GM12878	1414	0.5638842396635708	1502198
GM12878	1415	0.5645166623369096	1502099
GM12878	1416	0.5651401342393158	1501989
GM12878	1417	0.565716301642299	1501885
GM12878	1418	0.5662507962308253	1501794
GM12878	1419	0.5667649638811578	1501710
GM12878	1420	0.567205628842992	1501596
GM12878	1421	0.5675981467768806	1501518
GM12878	1422	0.5679855354536543	1501427
GM12878	1423	0.5683397357153204	1501327
GM12878	1424	0.5686774365336577	1501241
GM12878	1425	0.5689926018161264	1501142
GM12878	1426	0.5692780937552231	1501052
GM12878	1427	0.5695111775876283	1500960
GM12878	1428	0.5696946039201615	1500867
GM12878	1429	0.5698249595566345	1500782
GM12878	1430	0.5699272483701403	1500688
GM12878	1431	0.5700045881755489	1500597
GM12878	1432	0.5700392216659299	1500494
GM12878	1433	0.5700674397205482	1500391
GM12878	1434	0.5700732478142206	1500284
GM12878	1435	0.5700519583789485	1500178
GM12878	1436	0.5700016023702847	1500089
GM12878	1437	0.5699261316674256	1499997
GM12878	1438	0.5697935408885669	1499894
GM12878	1439	0.5696231602997831	1499798
GM12878	1440	0.5694042898741595	1499696
GM12878	1441	0.5691535532765839	1499611
GM12878	1442	0.5689053158759263	1499511
GM12878	1443	0.5686674120720782	1499397
GM12878	1444	0.5683805932574947	1499287
GM12878	1445	0.5680447329058167	1499189
GM12878	1446	0.5676834646109452	1499103
GM12878	1447	0.5672439125149519	1499007
GM12878	1448	0.5667399951788215	1498902
GM12878	1449	0.566237156522272	1498805
GM12878	1450	0.565730900417476	1498707
GM12878	1451	0.5651784796440158	1498613
GM12878	1452	0.5646013005503402	1498503
GM12878	1453	0.5640057341883092	1498420
GM12878	1454	0.5633521712778734	1498314
GM12878	1455	0.5626695204686657	1498227
GM12878	1456	0.5619483427483798	1498140
GM12878	1457	0.5612162684813682	1498034
GM12878	1458	0.560468229377793	1497926
GM12878	1459	0.559684358213266	1497843
GM12878	1460	0.5589052178242331	1497738
GM12878	1461	0.558121975911859	1497636
GM12878	1462	0.5573200012526195	1497544
GM12878	1463	0.5564730272945508	1497443
GM12878	1464	0.5556562950273739	1497352
GM12878	1465	0.554801171935509	1497258
GM12878	1466	0.5539315432384541	1497179
GM12878	1467	0.5530348368883882	1497081
GM12878	1468	0.5521496996853784	1496985
GM12878	1469	0.5512491893220733	1496872
GM12878	1470	0.5503185555264739	1496759
GM12878	1471	0.5493542411077892	1496666
GM12878	1472	0.5483803295877328	1496558
GM12878	1473	0.5473930397547258	1496464
GM12878	1474	0.5464000406419659	1496367
GM12878	1475	0.5454253191456795	1496267
GM12878	1476	0.5444703613867004	1496159
GM12878	1477	0.5435612894052018	1496079
GM12878	1478	0.5426415926526635	1495978
GM12878	1479	0.5417338789140622	1495877
GM12878	1480	0.5408019552999064	1495778
GM12878	1481	0.5398521860680058	1495669
GM12878	1482	0.5388771189617083	1495556
GM12878	1483	0.5379184922206443	1495454
GM12878	1484	0.5369221893248912	1495346
GM12878	1485	0.5359005972858855	1495249
GM12878	1486	0.5348951257643886	1495160
GM12878	1487	0.5338791109593087	1495060
GM12878	1488	0.532860616095044	1494972
GM12878	1489	0.5318253639339571	1494858
GM12878	1490	0.5308356438438776	1494764
GM12878	1491	0.5298489030141903	1494668
GM12878	1492	0.5288799007112658	1494573
GM12878	1493	0.5279076087656767	1494443
GM12878	1494	0.5269604098515639	1494343
GM12878	1495	0.5260314706314185	1494216
GM12878	1496	0.5251216994424678	1494119
GM12878	1497	0.5242654928478954	1494029
GM12878	1498	0.5234284984999227	1493929
GM12878	1499	0.5226142440546272	1493829
GM12878	1500	0.5218155685350653	1493724
GM12878	1501	0.521020142049674	1493641
GM12878	1502	0.5201926865399209	1493545
GM12878	1503	0.5193930402118312	1493441
GM12878	1504	0.5186261789235835	1493338
GM12878	1505	0.5178997771816226	1493234
GM12878	1506	0.5171905752558817	1493121
GM12878	1507	0.5164897469377688	1493006
GM12878	1508	0.5158278195852459	1492888
GM12878	1509	0.5151758116718991	1492798
GM12878	1510	0.5144980848797523	1492688
GM12878	1511	0.5138621549432554	1492591
GM12878	1512	0.513275267464136	1492494
GM12878	1513	0.5126777045492851	1492402
GM12878	1514	0.5121179255668054	1492305
GM12878	1515	0.511617520720918	1492201
GM12878	1516	0.5111427931182836	1492105
GM12878	1517	0.5106996404346485	1492003
GM12878	1518	0.510284728790552	1491907
GM12878	1519	0.5098887289120045	1491810
GM12878	1520	0.5095077365096315	1491690
GM12878	1521	0.509159466962769	1491597
GM12878	1522	0.5088082767229289	1491514
GM12878	1523	0.5084953712802082	1491429
GM12878	1524	0.5081906260470493	1491325
GM12878	1525	0.5079139714400247	1491221
GM12878	1526	0.5076514481187402	1491108
GM12878	1527	0.5074592954850311	1490996
GM12878	1528	0.5072888398392366	1490898
GM12878	1529	0.5071924762322106	1490812
GM12878	1530	0.5071476688662468	1490716
GM12878	1531	0.5071541792545075	1490608
GM12878	1532	0.507150095233582	1490513
GM12878	1533	0.5071906914880796	1490410
GM12878	1534	0.5072069989912406	1490316
GM12878	1535	0.5072339790920828	1490222
GM12878	1536	0.5072906916584048	1490116
GM12878	1537	0.5073974742446908	1490024
GM12878	1538	0.5075113207035054	1489928
GM12878	1539	0.5077032891400368	1489836
GM12878	1540	0.5079418032490803	1489739
GM12878	1541	0.5081970368352379	1489653
GM12878	1542	0.508501655706362	1489558
GM12878	1543	0.5088613066653664	1489428
GM12878	1544	0.509251838794788	1489331
GM12878	1545	0.5096612436169937	1489227
GM12878	1546	0.510074783973223	1489130
GM12878	1547	0.5104796883478646	1489021
GM12878	1548	0.5108910059212507	1488904
GM12878	1549	0.5113492969262281	1488826
GM12878	1550	0.5118197158371116	1488737
GM12878	1551	0.5123570369723709	1488624
GM12878	1552	0.5129111639595288	1488531
GM12878	1553	0.5134931645135898	1488454
GM12878	1554	0.5140561532049417	1488363
GM12878	1555	0.5146557686663225	1488276
GM12878	1556	0.5152297403318774	1488171
GM12878	1557	0.5158245694614574	1488076
GM12878	1558	0.5164432683193996	1487988
GM12878	1559	0.5170643114890856	1487886
GM12878	1560	0.5177085819736797	1487797
GM12878	1561	0.5184149232984541	1487702
GM12878	1562	0.5191438591839085	1487599
GM12878	1563	0.5198863301155562	1487505
GM12878	1564	0.5206553051402942	1487408
GM12878	1565	0.5214313465547107	1487319
GM12878	1566	0.5222016421242321	1487227
GM12878	1567	0.5230091610639864	1487134
GM12878	1568	0.5238537170050596	1487018
GM12878	1569	0.5247245559841331	1486940
GM12878	1570	0.5256079873364268	1486846
GM12878	1571	0.5265066121345116	1486749
GM12878	1572	0.5273813496585057	1486645
GM12878	1573	0.5282110020826212	1486546
GM12878	1574	0.5290184772417758	1486444
GM12878	1575	0.5298004018905059	1486348
GM12878	1576	0.5305860877056445	1486256
GM12878	1577	0.5313945782353319	1486159
GM12878	1578	0.5322390835146582	1486056
GM12878	1579	0.5330922672224935	1485934
GM12878	1580	0.5339546040747374	1485829
GM12878	1581	0.5348083943002321	1485732
GM12878	1582	0.5356392577469293	1485616
GM12878	1583	0.5364639996173088	1485497
GM12878	1584	0.5373027548590442	1485396
GM12878	1585	0.5381347404208117	1485301
GM12878	1586	0.538944901835746	1485211
GM12878	1587	0.5397564919066704	1485112
GM12878	1588	0.5405797297306704	1485017
GM12878	1589	0.541393116792163	1484920
GM12878	1590	0.5421955312264025	1484809
GM12878	1591	0.5429963804881335	1484706
GM12878	1592	0.5438112221343089	1484624
GM12878	1593	0.5445663120321566	1484526
GM12878	1594	0.5453028774385091	1484416
GM12878	1595	0.5460542711301343	1484313
GM12878	1596	0.5467985520193536	1484216
GM12878	1597	0.5475054845996357	1484126
GM12878	1598	0.5482322883145951	1484018
GM12878	1599	0.5489206789461566	1483917
GM12878	1600	0.5495854738593394	1483809
GM12878	1601	0.5502246068781589	1483726
GM12878	1602	0.5508766628714141	1483621
GM12878	1603	0.5515133125949818	1483524
GM12878	1604	0.5521585104540908	1483419
GM12878	1605	0.552765130869349	1483320
GM12878	1606	0.5533530694127275	1483221
GM12878	1607	0.5538871205449528	1483130
GM12878	1608	0.5543904373507107	1483035
GM12878	1609	0.5548620236906758	1482943
GM12878	1610	0.555299782767503	1482843
GM12878	1611	0.5557213548870203	1482749
GM12878	1612	0.5561352960920672	1482644
GM12878	1613	0.55652384137808	1482539
GM12878	1614	0.5568864180912158	1482429
GM12878	1615	0.5572379615462248	1482341
GM12878	1616	0.5575705425115749	1482236
GM12878	1617	0.5578873538034052	1482133
GM12878	1618	0.5581845114108317	1482035
GM12878	1619	0.5584626962354754	1481929
GM12878	1620	0.5587183712958542	1481823
GM12878	1621	0.5589309960922328	1481716
GM12878	1622	0.5590981613344497	1481622
GM12878	1623	0.5592326671382117	1481544
GM12878	1624	0.5593373250823399	1481438
GM12878	1625	0.559434998753853	1481334
GM12878	1626	0.5595220854165167	1481231
GM12878	1627	0.5595861942550112	1481126
GM12878	1628	0.5596281007113306	1481031
GM12878	1629	0.5596179285882337	1480929
GM12878	1630	0.5595653765385799	1480833
GM12878	1631	0.5595066421482084	1480749
GM12878	1632	0.559423796299467	1480649
GM12878	1633	0.5593209495884642	1480550
GM12878	1634	0.5592403707097613	1480447
GM12878	1635	0.5591497888973915	1480351
GM12878	1636	0.559002398936725	1480251
GM12878	1637	0.5588123129098802	1480133
GM12878	1638	0.5585941688358906	1480040
GM12878	1639	0.5583412592680493	1479942
GM12878	1640	0.5580658606011747	1479854
GM12878	1641	0.5577782142827034	1479738
GM12878	1642	0.5575039706791562	1479640
GM12878	1643	0.5571952223668692	1479553
GM12878	1644	0.5568606385554655	1479447
GM12878	1645	0.5565091576239223	1479341
GM12878	1646	0.5561469796161638	1479221
GM12878	1647	0.5557681826710049	1479117
GM12878	1648	0.5553656190792912	1479017
GM12878	1649	0.5549613079549848	1478930
GM12878	1650	0.554524395858777	1478839
GM12878	1651	0.5540873528948054	1478765
GM12878	1652	0.5536364035075263	1478664
GM12878	1653	0.5531851014099138	1478556
GM12878	1654	0.552718531924435	1478430
GM12878	1655	0.5522514092033901	1478332
GM12878	1656	0.5517480212397857	1478248
GM12878	1657	0.5512104233311208	1478139
GM12878	1658	0.5506430801193184	1478032
GM12878	1659	0.5500585764761365	1477901
GM12878	1660	0.5494405828131432	1477818
GM12878	1661	0.5488127906102229	1477720
GM12878	1662	0.5481834458059267	1477618
GM12878	1663	0.5475724708285039	1477527
GM12878	1664	0.5469197912162757	1477412
GM12878	1665	0.5462829857342393	1477312
GM12878	1666	0.545628027237165	1477224
GM12878	1667	0.5449544378888321	1477124
GM12878	1668	0.5442585181692684	1477021
GM12878	1669	0.5435729415017033	1476915
GM12878	1670	0.542860115214256	1476821
GM12878	1671	0.5421288865341067	1476720
GM12878	1672	0.5414013167634812	1476621
GM12878	1673	0.5406635249767873	1476509
GM12878	1674	0.5399158256017447	1476409
GM12878	1675	0.5391490151261396	1476296
GM12878	1676	0.5384179392437168	1476205
GM12878	1677	0.5376866478410495	1476114
GM12878	1678	0.5369611241581613	1476014
GM12878	1679	0.5362702794094323	1475897
GM12878	1680	0.5356133458471998	1475802
GM12878	1681	0.5349784353803592	1475680
GM12878	1682	0.5343573415496946	1475576
GM12878	1683	0.5337643254353929	1475472
GM12878	1684	0.5331552507640608	1475365
GM12878	1685	0.5325672889493008	1475261
GM12878	1686	0.5319300688376704	1475163
GM12878	1687	0.5312869139063999	1475079
GM12878	1688	0.5306268428967893	1474982
GM12878	1689	0.5299664444983647	1474879
GM12878	1690	0.5292782015599647	1474779
GM12878	1691	0.5286036736244157	1474673
GM12878	1692	0.5279072063349994	1474562
GM12878	1693	0.5272480735611154	1474471
GM12878	1694	0.5265757618892135	1474370
GM12878	1695	0.5259184783900466	1474274
GM12878	1696	0.52527760525265	1474186
GM12878	1697	0.5246830378684015	1474076
GM12878	1698	0.5240605447093224	1473961
GM12878	1699	0.5234765365562165	1473862
GM12878	1700	0.5229197094755824	1473755
GM12878	1701	0.5223945407887364	1473657
GM12878	1702	0.5218992627993874	1473551
GM12878	1703	0.5214624552123741	1473442
GM12878	1704	0.5210555041887038	1473332
GM12878	1705	0.5206924923661101	1473259
GM12878	1706	0.5203416784850363	1473166
GM12878	1707	0.519970642337012	1473081
GM12878	1708	0.5196168096411617	1472985
GM12878	1709	0.5192414165493848	1472878
GM12878	1710	0.5188516174974201	1472780
GM12878	1711	0.5184746654550638	1472682
GM12878	1712	0.51815203857617	1472585
GM12878	1713	0.5178274206449373	1472491
GM12878	1714	0.5175650006501117	1472391
GM12878	1715	0.5173341304056227	1472286
GM12878	1716	0.5171145751361791	1472174
GM12878	1717	0.5169196774769218	1472076
GM12878	1718	0.5167219818568733	1471979
GM12878	1719	0.5165346915019746	1471868
GM12878	1720	0.5163477968117307	1471754
GM12878	1721	0.5161935045786303	1471656
GM12878	1722	0.5160416110998968	1471552
GM12878	1723	0.5159688965019559	1471449
GM12878	1724	0.515873609373582	1471352
GM12878	1725	0.5158224236644797	1471258
GM12878	1726	0.5157623406055304	1471156
GM12878	1727	0.5157537706350135	1471051
GM12878	1728	0.5157042114671997	1470939
GM12878	1729	0.5157220635925691	1470848
GM12878	1730	0.5157219246658042	1470753
GM12878	1731	0.5157290697797344	1470661
GM12878	1732	0.5157098561857436	1470576
GM12878	1733	0.515736403080709	1470488
GM12878	1734	0.5157419247255997	1470389
GM12878	1735	0.5157782284568591	1470297
GM12878	1736	0.5158519504312589	1470212
GM12878	1737	0.5159799605004527	1470109
GM12878	1738	0.5161175832602758	1470017
GM12878	1739	0.5163336308518607	1469922
GM12878	1740	0.5165686548073575	1469829
GM12878	1741	0.5168260228610023	1469728
GM12878	1742	0.5171135684165025	1469638
GM12878	1743	0.5174294974158471	1469544
GM12878	1744	0.5177433291609758	1469452
GM12878	1745	0.5181022782660749	1469370
GM12878	1746	0.5184690829913018	1469282
GM12878	1747	0.518814150628718	1469155
GM12878	1748	0.5191657580757344	1469064
GM12878	1749	0.5195443915275176	1468949
GM12878	1750	0.5199404837942736	1468856
GM12878	1751	0.5203899368886313	1468737
GM12878	1752	0.520867140558044	1468647
GM12878	1753	0.5213927612271627	1468555
GM12878	1754	0.5219001970628522	1468426
GM12878	1755	0.522403767621832	1468331
GM12878	1756	0.5229010330793122	1468237
GM12878	1757	0.5234194458087265	1468141
GM12878	1758	0.5239365270630024	1468060
GM12878	1759	0.5244785583089047	1467966
GM12878	1760	0.5250245719205977	1467883
GM12878	1761	0.5255741368433509	1467782
GM12878	1762	0.5261140114599413	1467696
GM12878	1763	0.526646839702904	1467610
GM12878	1764	0.5271645748252002	1467521
GM12878	1765	0.527685923295149	1467427
GM12878	1766	0.5282361377212224	1467317
GM12878	1767	0.5288019731040868	1467212
GM12878	1768	0.5293507961365298	1467116
GM12878	1769	0.529907452811623	1467025
GM12878	1770	0.5304816137640268	1466909
GM12878	1771	0.5310552537904312	1466818
GM12878	1772	0.5316158067253369	1466719
GM12878	1773	0.5322151448289383	1466620
GM12878	1774	0.5328342048751679	1466515
GM12878	1775	0.5334597189818417	1466405
GM12878	1776	0.534105017663906	1466312
GM12878	1777	0.5347710572894746	1466193
GM12878	1778	0.5354094849767999	1466097
GM12878	1779	0.5360734326635137	1465995
GM12878	1780	0.5367227643703203	1465915
GM12878	1781	0.537334722005576	1465810
GM12878	1782	0.5379228648589636	1465713
GM12878	1783	0.5385188280607046	1465605
GM12878	1784	0.5390926296400256	1465494
GM12878	1785	0.5396418489496891	1465394
GM12878	1786	0.5402113068009629	1465278
GM12878	1787	0.5407564391569817	1465173
GM12878	1788	0.5412827072751097	1465073
GM12878	1789	0.5417842540750195	1464969
GM12878	1790	0.5422844174873707	1464863
GM12878	1791	0.5427503352288642	1464763
GM12878	1792	0.5432468608707531	1464661
GM12878	1793	0.5437477997436236	1464569
GM12878	1794	0.544232775835564	1464484
GM12878	1795	0.5447065527781453	1464371
GM12878	1796	0.5451706047775473	1464279
GM12878	1797	0.5456031434261217	1464165
GM12878	1798	0.5459883038578135	1464076
GM12878	1799	0.5463856798632835	1463973
GM12878	1800	0.5467623446058718	1463866
GM12878	1801	0.5471385127825485	1463763
GM12878	1802	0.5474879137497672	1463649
GM12878	1803	0.5478692939988729	1463529
GM12878	1804	0.5482370704411051	1463432
GM12878	1805	0.5485847967278883	1463322
GM12878	1806	0.5489313929077901	1463239
GM12878	1807	0.5492720299940927	1463136
GM12878	1808	0.5495707614349712	1463050
GM12878	1809	0.5498149142882203	1462951
GM12878	1810	0.5500685998549288	1462859
GM12878	1811	0.5502747950564134	1462746
GM12878	1812	0.5504642684900443	1462653
GM12878	1813	0.5506645588694987	1462559
GM12878	1814	0.5508681384806366	1462470
GM12878	1815	0.5510275237130179	1462380
GM12878	1816	0.5511904811158841	1462289
GM12878	1817	0.5513274021225161	1462202
GM12878	1818	0.5514376813068006	1462099
GM12878	1819	0.5515396549719163	1462000
GM12878	1820	0.5516326289531331	1461899
GM12878	1821	0.5517020723175133	1461795
GM12878	1822	0.5517867282901073	1461695
GM12878	1823	0.5518473944144473	1461594
GM12878	1824	0.551907917175961	1461493
GM12878	1825	0.5519767159965845	1461371
GM12878	1826	0.5520227915117464	1461260
GM12878	1827	0.5520396223376443	1461161
GM12878	1828	0.5520328272838294	1461071
GM12878	1829	0.5519830140366258	1460955
GM12878	1830	0.5519383684651809	1460854
GM12878	1831	0.551880028573406	1460767
GM12878	1832	0.5517985586857819	1460663
GM12878	1833	0.5517175492351133	1460582
GM12878	1834	0.551612714454118	1460473
GM12878	1835	0.5514602089040133	1460373
GM12878	1836	0.5512822230033427	1460264
GM12878	1837	0.5511076652192949	1460160
GM12878	1838	0.5508881064896146	1460077
GM12878	1839	0.5506643915198347	1459984
GM12878	1840	0.5504321528372533	1459881
GM12878	1841	0.5501887720421168	1459794
GM12878	1842	0.549920092169598	1459690
GM12878	1843	0.5496410723795118	1459589
GM12878	1844	0.5493572004737985	1459495
GM12878	1845	0.5490700947458952	1459385
GM12878	1846	0.5487819718202496	1459291
GM12878	1847	0.5484743708029569	1459204
GM12878	1848	0.5481784101543857	1459085
GM12878	1849	0.5478874411831338	1458998
GM12878	1850	0.5475794584682991	1458893
GM12878	1851	0.5472451375650437	1458774
GM12878	1852	0.5468750350433124	1458694
GM12878	1853	0.5464839516783568	1458591
GM12878	1854	0.5460485450480933	1458485
GM12878	1855	0.5455762055082932	1458383
GM12878	1856	0.5450989258199261	1458271
GM12878	1857	0.5446437849721744	1458167
GM12878	1858	0.544166608733236	1458065
GM12878	1859	0.5437051009958204	1457961
GM12878	1860	0.5432738283243685	1457863
GM12878	1861	0.5428549987230993	1457781
GM12878	1862	0.5424302585708234	1457692
GM12878	1863	0.5420172170718304	1457599
GM12878	1864	0.5415951988546392	1457511
GM12878	1865	0.5411256522864025	1457384
GM12878	1866	0.5406485303960384	1457291
GM12878	1867	0.5401742252745622	1457200
GM12878	1868	0.5396881237697589	1457114
GM12878	1869	0.5392189642776859	1457002
GM12878	1870	0.5387910383144245	1456898
GM12878	1871	0.5383334588880458	1456783
GM12878	1872	0.5378504097997532	1456696
GM12878	1873	0.5373809970979491	1456585
GM12878	1874	0.5368549080216762	1456473
GM12878	1875	0.5363393528801744	1456360
GM12878	1876	0.5358467405886662	1456251
GM12878	1877	0.5353505872996238	1456160
GM12878	1878	0.5348418801360242	1456074
GM12878	1879	0.5343575760016902	1455983
GM12878	1880	0.5338172063149826	1455896
GM12878	1881	0.5332672632989849	1455781
GM12878	1882	0.5327178014029921	1455665
GM12878	1883	0.5321834799820575	1455570
GM12878	1884	0.5316546985648569	1455462
GM12878	1885	0.5311766739160424	1455353
GM12878	1886	0.5307179721331763	1455274
GM12878	1887	0.5302654242977307	1455177
GM12878	1888	0.5298209386919736	1455080
GM12878	1889	0.5293777913574106	1454962
GM12878	1890	0.5289494095692198	1454849
GM12878	1891	0.5285305857092106	1454747
GM12878	1892	0.5281440159156365	1454639
GM12878	1893	0.5277863442279139	1454544
GM12878	1894	0.5274418820649258	1454441
GM12878	1895	0.5270977998373546	1454344
GM12878	1896	0.5267699438752774	1454243
GM12878	1897	0.5264687700586671	1454150
GM12878	1898	0.5261459827011526	1454043
GM12878	1899	0.525856827720117	1453966
GM12878	1900	0.525574574598866	1453863
GM12878	1901	0.5253156306596752	1453749
GM12878	1902	0.525060040321806	1453638
GM12878	1903	0.5248109707160894	1453543
GM12878	1904	0.5245643011576321	1453442
GM12878	1905	0.524336161923694	1453351
GM12878	1906	0.5240856527848661	1453270
GM12878	1907	0.523846720343582	1453163
GM12878	1908	0.5236151590759504	1453061
GM12878	1909	0.5234173084177905	1452967
GM12878	1910	0.5232253107549426	1452884
GM12878	1911	0.5230741796317773	1452778
GM12878	1912	0.5229396355049951	1452662
GM12878	1913	0.5228284132024316	1452558
GM12878	1914	0.5226831132938615	1452459
GM12878	1915	0.5225131914012033	1452373
GM12878	1916	0.5223137233411687	1452283
GM12878	1917	0.5220860241362758	1452195
GM12878	1918	0.521882878899627	1452109
GM12878	1919	0.5217118216298966	1452025
GM12878	1920	0.5215857075469194	1451919
GM12878	1921	0.5215007591251095	1451823
GM12878	1922	0.5214525958600029	1451715
GM12878	1923	0.5214146584062174	1451608
GM12878	1924	0.5213767674067427	1451495
GM12878	1925	0.5213688788839949	1451400
GM12878	1926	0.5213844372542857	1451309
GM12878	1927	0.5213976874667707	1451213
GM12878	1928	0.5214483411680287	1451123
GM12878	1929	0.5215356859952704	1451021
GM12878	1930	0.5216160125906109	1450910
GM12878	1931	0.5217038738162766	1450811
GM12878	1932	0.5218394569825769	1450715
GM12878	1933	0.5219733898460273	1450622
GM12878	1934	0.5221072550283782	1450516
GM12878	1935	0.5222860672615945	1450411
GM12878	1936	0.522470567154065	1450317
GM12878	1937	0.5226414320041662	1450229
GM12878	1938	0.522831054702992	1450132
GM12878	1939	0.523065687042716	1450028
GM12878	1940	0.5232660875841617	1449931
GM12878	1941	0.5234748822180411	1449831
GM12878	1942	0.5237230879139185	1449738
GM12878	1943	0.5239923598176393	1449655
GM12878	1944	0.5242624070314617	1449552
GM12878	1945	0.5245594896578938	1449458
GM12878	1946	0.5248892856224244	1449365
GM12878	1947	0.5252369750487055	1449263
GM12878	1948	0.5255708085391572	1449148
GM12878	1949	0.5258822965948019	1449033
GM12878	1950	0.5262119832641474	1448929
GM12878	1951	0.5265451976808995	1448825
GM12878	1952	0.5268921427679718	1448722
GM12878	1953	0.5272602413662217	1448601
GM12878	1954	0.5276392939207285	1448503
GM12878	1955	0.5280102807145358	1448422
GM12878	1956	0.5283707893577019	1448335
GM12878	1957	0.5287025922548447	1448224
GM12878	1958	0.5290437114887904	1448130
GM12878	1959	0.5294080935450496	1448040
GM12878	1960	0.5297881432217545	1447938
GM12878	1961	0.5301613493650366	1447847
GM12878	1962	0.5305122913793413	1447734
GM12878	1963	0.5308530273447352	1447636
GM12878	1964	0.5312052277868665	1447513
GM12878	1965	0.5315949106755735	1447404
GM12878	1966	0.5320093527009965	1447310
GM12878	1967	0.5324573491833718	1447218
GM12878	1968	0.5329058748721753	1447126
GM12878	1969	0.5333350418149221	1447051
GM12878	1970	0.5337473523594761	1446945
GM12878	1971	0.5341426825249551	1446850
GM12878	1972	0.5345350145042612	1446755
GM12878	1973	0.5349122325585648	1446669
GM12878	1974	0.5352940272612966	1446566
GM12878	1975	0.535668876748351	1446480
GM12878	1976	0.5360554693320598	1446378
GM12878	1977	0.5364501575428902	1446273
GM12878	1978	0.5368552850694058	1446171
GM12878	1979	0.5372823990785385	1446064
GM12878	1980	0.5376775566562856	1445961
GM12878	1981	0.5380737168657249	1445871
