depth_bp	r_nuc	p_nuc	r_nuc_ss	p_nuc_ss	r_prot	p_prot	r_prot_ss	p_prot_ss	depth_gbp
500000.0	0.3663828777432571	0.21821448233705495	0.3994189441436037	0.1983300352372906	-0.6481814386095761	0.016574573490228017	-0.6795378803412395	0.015064609886812042	0.0005
500000.0	-0.5035109686725151	0.07940160765860463	-0.5535773703210837	0.06186584259739516	-0.13153491710885112	0.6684043003643435	-0.11732307679979373	0.7165089731392562	0.0005
500000.0	0.3960163134655872	0.18039418180171915	0.5069548666541148	0.09253913112092405	-0.31572694093077047	0.2933255057558167	-0.4680621746770409	0.12488381158501805	0.0005
500000.0	0.4483908078589606	0.12435451907776707	0.6355166012248377	0.026359170011687885	-0.5174287899751135	0.07014557100705694	-0.6553621389380531	0.02069711817928266	0.0005
500000.0	0.3521107636920279	0.23803980186245885	0.39315747163629805	0.2061103429180057	-0.04436912134630155	0.8855597797274632	-0.02554826048005782	0.9371820127238445	0.0005
500000.0	0.20222288434861665	0.5076144115582816	0.49026186346642814	0.10563543939933025	-0.5978830829476399	0.030912392049638127	-0.6146416790707996	0.03344313862249166	0.0005
500000.0	0.6300245533460576	0.021001695328525326	0.6719464845097892	0.016693436685840616	-0.7006492084688034	0.007641467726137569	-0.7479676572839666	0.005150364925095188	0.0005
500000.0	0.531162937024598	0.06178031621367583	0.6087489567330079	0.035667778044339814	-0.6608044552751249	0.013937127120684593	-0.6520623670285506	0.021570456171159085	0.0005
500000.0	0.25951560474953633	0.3918723032469607	0.299290050141814	0.34463779445669485	-0.558251812215593	0.047391736364648655	-0.6719318513261117	0.016696696094571153	0.0005
500000.0	0.5109838148449996	0.07433235825709196	0.4831339211007387	0.11158460651276132	-0.40991097943819554	0.16420020840946534	-0.45848058264547115	0.13385536431639036	0.0005
